google_place_id,review_id,rating,content,posted_on,reviewed_at,translated_content,translated_language,response_content,responded_on,full_address,street,row_id,created_by,created_on,last_updated_by,updated_on,is_deleted
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUMwaDhfV2tnRRAB,5.00,"Just awesome, we had the feeling that really all employees truly enjoined being around the animals and the other way around.
Good vibes all over the place and the animals all seem to be happy.
Also very informativ what they explain about the history of the animals.
You will see very very rare animals here.
Just the location was wrong in google maps for me. But didn’t really matter since pick up was included.
The place is actually on the east coast north of stone town.
Worth every penny.",2020-09-16 05:30:00+05:30,6 years ago,,,"Dear Jens,
Thank you for stating how awesome the relationship is between our wild animals and all our staff. It is built on respect - which I demand of all guests, and love - which I hope to find amongst our dear guests like yourself, thank you.
Yes, our wild animals enjoy meeting you. As they cannot be released into the wild for individual reasons explained on the tour, interacting with you as ambassadors of their often endangered species enriches their social lives.
Indeed, Google maps is not accurate on Zanzibar. That is why your round trip transport is included in your fee, with the exception of places really far from us on the southeast coast. From there is a moderate surcharge for the vehicle, not per person. We do encourage all our guests to begin the tour stress-free by availing themselves of our transportation.
Your recommendation to visit Cheetah''s Rock is very welcome. Thank you for your visit and your review.
All the best
Jenny and the Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14413,APPLICATION,2026-09-16 00:41:09.609228+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUMwc19qWF9nRRAB,3.00,,2020-09-16 05:30:00+05:30,6 years ago,,,"Dear Cheupe.
You did not visit Cheetah''s Rock!
We carry our guestbook with utmost care and diligence.
Said this, since you have not experienced Cheetah’s Rock and our educational tour when meeting our rescued wild animals up close, I kindly ask you to politely remove your vote.
It is written in all sacred books that you should not give false testimony. Warm thanks in advance for your understanding. May you never need to banish misfortune.
Jenny and the Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14414,APPLICATION,2026-09-16 00:41:09.612783+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUMwazlTbTlnRRAB,5.00,,2020-09-16 05:30:00+05:30,6 years ago,,,Dear guest. Thank you for your support! All the best. Jenny and the Cheetah’s Rock team,2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14415,APPLICATION,2026-09-16 00:41:09.616428+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURnd2FMdFpBEAE,5.00,"Super, za ty peníze paráda! Nejlepší jsou uvaděči, je vidět, že zvířata jsou jejich život. Zvířata se tam mají velmi hezky, mají velký výběh, žádné známky smutných očí. Pokud zde budete, rozhodně toto nevynechejte.",2020-09-16 05:30:00+05:30,Edited 6 years ago,"Great, great for the money! The guides are the best, it&#39;s clear that the animals are their life. The animals are doing very well there, they have a large enclosure, no signs of sad eyes. If you&#39;re here, definitely don&#39;t miss this.",en,"Dear Petr,
Thank you for stating how much you feel that your fee was definitely worth your experience of meeting the wild animals of Cheetah’s Rock up close and personal.
All the best
Jenny and the Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14416,APPLICATION,2026-09-16 00:41:09.619853+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUMwLWVmTUJnEAE,5.00,"Leider ist auf Grund der Thomas Cook Pleite unser Urlaub in Sansibar geplatzt.
Cheethas Rock hatten wir schon im Vorfeld gebucht und überwiesen.
Wir haben unser Geld  ohne Probleme umgehend zurückbekommen.
Schön zu erfahren, dass es noch Fairplay gibt.
Wir werden beides, Sansibar und Cheetahs Rock, nachholen.",2020-09-16 05:30:00+05:30,6 years ago,"Unfortunately, our holiday in Zanzibar was cancelled due to the Thomas Cook bankruptcy.
We had already booked and paid for Cheetahs Rock in advance.
We received our money back immediately without any problems.
It&#39;s good to know that fair play still exists.
We will reschedule both Zanzibar and Cheetahs Rock.",en,"Liebe Silke.
Es war selbstverständlich, Euch den Eintrittspreis zurückzuüberweisen. Ihr ward nicht die einzigen, die wegen der Thomas Cook Pleite auf ihren Urlaub und auf den Besuch bei uns verzichten mussten. Wir freuen uns, dass Ihr den Besuch nachholen möchtet.
Mit tierlieben Gruessen
Jenny und das Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14417,APPLICATION,2026-09-16 00:41:09.623313+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUMwMXJHd3lnRRAB,5.00,,2020-09-16 05:30:00+05:30,6 years ago,,,"Dear Markus
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14418,APPLICATION,2026-09-16 00:41:09.626734+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUMwaktESVFREAE,5.00,,2020-09-16 05:30:00+05:30,6 years ago,,,"Dear Bjoern
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14419,APPLICATION,2026-09-16 00:41:09.630407+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVNnQ3SDZ3RRAB,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Jasmin
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14434,APPLICATION,2026-09-16 00:41:09.684196+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVN19HeFdREAE,5.00,"Waren gestern dort und ich muss sagen wow echt toll Dort. Ich kann es jedem nur empfehlen.man läuft nicht nur durch schaut und schaut, nein man erfährt auch die Geschichte der Tiere streichelt und füttert.jenny und ihr Team sind echt der hammer . Gerne wieder...  5sterne +",2019-09-17 05:30:00+05:30,7 years ago,"We were there yesterday and I have to say wow, it&#39;s really great! I can highly recommend it to everyone. You don&#39;t just walk through and look around, you also learn the animals&#39; stories, pet them, and feed them. Jenny and her team are absolutely fantastic. I&#39;d love to go again... 5 stars +",en,"Lieber Marc
Dass euer Besuch fuer euch ein echter Hammer war, freut mich sehr zu lesen. Wie Du schreibst, ist die Tour von Cheetah''s Rock schon eine ganz besondere Erfahrung. Ihr begegnet den wilden Tieren persoenlich und koennt sehr viel ueber sie und ihre Art erfahren.
Mit tierlieben Gruessen
Jenny und das Cheetah’s Rock team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14421,APPLICATION,2026-09-16 00:41:09.637852+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVeDktX1FREAE,5.00,Tolles Erlebnis! Beeindruckend was die Leute dort tun und sehr unterhaltsamer Tagesausflug!,2019-09-17 05:30:00+05:30,7 years ago,"Great experience! Impressive what the people there do, and a very entertaining day trip!",en,"Liebe Hannah
Schoen dass ihr so ein tolles Erlebnis hattet. Danke fuer Dein Lob fuer unsere Arbeit fuer die wilden Tiere.
Mit tierlieben Gruessen
Jenny und das Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14422,APPLICATION,2026-09-16 00:41:09.641432+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVaV82cFhBEAE,5.00,"Cheetah''s Rock is a perfect example of how passion, hard work and persistence has come together to create a haven for wildlife.
It''s clear to see the staff love the animals and treat them with the up most respect. The tour was a great balance of education and entertainment. Being able to have a close experience with the animals is something to never be forgotten.
I would highly recommended to anyone visiting Zanzibar to go and experience what Cheetah''s Rock has to offer.",2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Steffan
Thank you for having realized the passion with which we create a haven for wild animals at Cheetah''s Rock. Indeed, while you interact personally with the wild animals, you can learn a lot about wildlife conservation and animal welfare. Both at Cheetah''s Rock, and what is needed worldwide.
Your enthusiastic recommendation to visit Cheetah''s Rock is appreciated very much. Please keep your happy memories of your tour in your heart for a long time.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14423,APPLICATION,2026-09-16 00:41:09.644792+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVay0zQVNREAE,5.00,"Absolutely amazing day we''ve had here. I''d like to thank the entire team for enabling us to come so close to these beautiful animals and what they do for conservation. I was a bit concerned about the number of bad google reviews they had, but Jenny explained to me that they''re almost all from local tour guides who are spiteful as they don''t get payed any commission. Instead, they use it all for the animals they care for.
Once again, a big thank you. Thomas & Caroline",2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Thomas
You were a very welcome guest. Thank you for your great review after your amazing day at Cheetah''s Rock. You are right: we don''t pay any commission to any tour touts because we want to spend this money on care and welfare for our wild animals.",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14424,APPLICATION,2026-09-16 00:41:09.648391+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVZzcyaHh3RRAB,1.00,,2019-09-17 05:30:00+05:30,7 years ago,,,,,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14425,APPLICATION,2026-09-16 00:41:09.65205+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVemVyZXl3RRAB,1.00,,2019-09-17 05:30:00+05:30,7 years ago,,,,,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14426,APPLICATION,2026-09-16 00:41:09.655706+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVNWRLTnB3RRAB,5.00,Amazing place!,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Neil,
Thank you for stating you find Cheetah''s Rock so amazing.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14427,APPLICATION,2026-09-16 00:41:09.659263+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVdWRENXBRRRAB,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Thibault
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14428,APPLICATION,2026-09-16 00:41:09.662678+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVcWEzUWtBRRAB,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Charles
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14429,APPLICATION,2026-09-16 00:41:09.66612+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVcWR6enp3RRAB,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Eva
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14430,APPLICATION,2026-09-16 00:41:09.669652+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVN3A2UU9REAE,5.00,My wife and I went to Cheetah's Rock as a part of the Zanzibar leg of our Tanzania trip. It was such a unique experience and I would recommend this for all animal lovers. Jenny and her team are running a great cause and truly care for the animals. We got to learn some of the harsh truths about the bad things people do to animals and how we can help one step at a time. The interaction with the wild animals is also very natural as they are not trained or drugged in any way. The proceeds of the tickets go to their foundation which helps rescue and care for many animals.,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Rafid,
Thank you for your enthusiastic recommendation to visit Cheetah''s Rock. You describe so well what our place is all about: as natural as possible a place for wild animals where we treat them with love and respect. It is wonderful when guests like yourself listen to the personal stories of all the wild animals while interacting with them. Indeed, we keep intact their bodies and spirits. Thank you for your visit.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14431,APPLICATION,2026-09-16 00:41:09.673262+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVeHMzN2N3EAE,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Simone
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14432,APPLICATION,2026-09-16 00:41:09.677042+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURVOElfXzVBRRAB,4.00,"It all goes down to your expectations and why you’re here.
If you’re here because of your love for animals, then you came to the right place. If you’re here because of the good cause of protecting endangered animals, then you’re definitely in the right place. But if you’re here to have sufficient time interacting one-on-one with the big cats, then you’ll likely be disappointed.
Here’s the itinerary:
1)) you arrive and get welcomed with fresh coconut water.
2)) you wait for everybody else to arrive, approximately 30 in total
3)) you get briefed for an hour about safety procedures, their mission, global climate etc. by an enthusiast that you’d enjoy listening to.
4)) you start with a Zebra interaction (feeding, playing with and petting) that takes about an hour, feels childish but yet entertaining.
5)) you move to Bush Monkeys interaction then to Lemur (so-called Lima Monkey), then to Dik-Dik, then to a rare specie of tortoises and peacocks. You get to see also a gorgeous rescued Cougar in a cage.  That’s another 2 hours of feeding and petting.
6)) here comes the long waited gorgeous majestic 5 years old white lion. Of course you get to learn about it and see it from behind the cage. You get to feed it from behind the cage too.
7)) then you’re walked and briefed from behind the cage while they feed two cubs a Liger and a Tiger. Both are breathtakingly beautiful.
8)) this is followed by a photo shoot with two beautiful Cheetahs inside their enclosure but without any interaction more than petting its back while being photographed for few seconds, for the next in turn to do the same.
9)) lastly you’re surprised by meeting two young cubs (lion and tiger) who got walked on a leash separately to get close to the audience to pet their back as they swiftly walk past them.
Personally I feel like every one-on-one interaction is rushed due to the large number of the audience from start to finish. And especially when it comes to the big cats, I feel I left Cheetah’s Rock longing for more than what I got. I was told there’s a VIP experience that provides that, but personally I didn’t know about it, and even if I did I’d not have known what to expect from the original one verses the VIP one. Therefore I hope my review helps future visitors to decide.",2019-08-12 05:30:00+05:30,7 years ago,,,"Dear Hassaan,
Thank you for stating that Cheetah''s Rock is a wonderful place for animal lovers to meet, and interact with, our wild animals. Your photos give future visitors a good idea of what can be experienced at Cheetah''s Rock.
We try to strike a careful balance between enabling as many of our dear guests to come on the tour, while still keeping it close and personal. Interaction with the wild animals, including the big cats, is never rushed, but appropriate for each big cat you meet.
Just a little comment that we don''t have any Liger, but lion and lionesses, and Golden Tabby Bengal Tiger and Tigress. You met her as a surprise at the end of the tour just as you describe.
Thank you for keeping an open mind about our work and for describing in detail some of the important aspects of our tour.
All the best
Jenny and the Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14436,APPLICATION,2026-09-16 00:41:09.69141+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURVd01pTEtBEAE,5.00,Não ha palavras para descrever o amor que esta equipa tem pelos animais que estão ao seu abrigo. Sem dúvida uma experiência  para a vida.,2019-08-10 05:30:00+05:30,7 years ago,"There are no words to describe the love this team has for the animals in their shelter. Without a doubt, a once-in-a-lifetime experience.",en,"Dear Ricardo,
Thank you for posting your wonderful photos of so many of our wild animals. You capture their spirits really well. You are so right: we love all our wild animals. Please keep your memories of Cheetah''s Rock in your heart for a long time.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14437,APPLICATION,2026-09-16 00:41:09.695387+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUNVMi02eEdnEAE,1.00,,2019-09-17 05:30:00+05:30,7 years ago,,,,,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14438,APPLICATION,2026-09-16 00:41:09.699323+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUNVcTVlVUJBEAE,5.00,Traumhafte Erfahrungen. Großes Lob an Jenny und das Team. Diese Tierliebe ist großartig.,2019-09-17 05:30:00+05:30,7 years ago,Fantastic experiences. Huge praise to Jenny and the team. Their love for animals is wonderful.,en,"Liebe Sandra
Danke dass Du unsere grosse Tierlieber erkannt und ein traumhaftes Erlebnis hattest.
Mit tierlieben Gruessen
Jenny und das Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14439,APPLICATION,2026-09-16 00:41:09.70283+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUNVaTlUS3VnRRAB,5.00,"Heute am 4.8.2019 war ein super und tolles Tag  für uns.werde nie vergessen,die schönen stunden.danke,das ihr unsere  Traum erfüllt habt.vielen Dank euch allen...und hoffe auf Wiedersehen.
Die nach Sansibar Ferien gehen,bitte besucht cheetah''s Rock.Wird es nicht bereuen,einen halben Tag dort zu verbringen.Aber Bitte vorher reservieren...lg",2019-09-17 05:30:00+05:30,7 years ago,"Today, August 4th, 2019, was a fantastic day for us. I&#39;ll never forget those wonderful hours. Thank you for making our dream come true. Thank you all so much...and I hope to see you again.
For those going on holiday to Zanzibar, please visit Cheetah&#39;s Rock. You won&#39;t regret spending half a day there. But please book in advance...Best regards",en,"Liebe Sonja,
Es freut mich dass der Besuch von Cheetah''s Rock euch einen Lebenstraum erfuellt hat. Ihr seid jederzeit wieder herzlich willkommen!
Danke fuer Eure Empfehlung an Tierfreunde die Tour zu buchen.
Es stimmt auch, dass man recht im Vorraus buchen sollte, damit man nicht die Frustration einer ausgebuchten Tour erleben muss.
Danke fuer euren Besuch.
Mit tierlieben Gruessen
Jenny und das Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14440,APPLICATION,2026-09-16 00:41:09.706448+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUNVd196V3lRRRAB,5.00,If you are in Zanzibar you MUST MUST visit this fantastic conservation site,2019-08-02 05:30:00+05:30,7 years ago,,,"Dear Allison,
Thank you for posting this super-cool photo of our bush babies enjoying a healthy snack! Your recommendation to visit us is very welcome.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14441,APPLICATION,2026-09-16 00:41:09.7109+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUNVOVlmd1hBEAE,5.00,"Sehr Aufmerksamer Inhaber. Er Hatte unsere Traum erfüllt. Danke Sandro
Ich Denke bei Sandro  alle Tieren sind im gute Händen.",2019-09-17 05:30:00+05:30,7 years ago,"Very attentive owner. He made our dream come true. Thank you, Sandro!
I think all animals are in good hands with Sandro.",en,"Lieber Arthur,
Wir alle freuen uns sehr, Dir und Deiner Frau auf Cheetah''s Rock einen Traum verwirklicht zu haben.
In der Tat steht das Wohlergehen unserer wilden Tieren im totalen Mittelpunkt all unserer Arbeit.
Mit tierlieben Gruessen
Jenny und das Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14442,APPLICATION,2026-09-16 00:41:09.71446+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUNVdGZHWXNnRRAB,5.00,"Un posto magico, fatto di persone con un cuore grandissimo, che hanno trovato un modo per ricordare alla gente quanto la natura sia in pericolo e farle contribuire.
Consigliatissimo.",2019-09-17 05:30:00+05:30,7 years ago,"A magical place, made up of people with huge hearts, who have found a way to remind people of how endangered nature is and get them to contribute.
Highly recommended.",en,"Dear Silvia,
Thank you for feeling the magic of Cheetah''s Rock. Your big praise for our work is very welcome.
Indeed, it is so important to remind humanity to treat wild animals with respect and love.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14443,APPLICATION,2026-09-16 00:41:09.717797+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSUNVbWVTZmxRRRAB,5.00,Exzellent,2019-09-17 05:30:00+05:30,7 years ago,Excellent,en,"Liebe Julia.
Herzlichen Dank für die Unterstützung.
Mit tierlieben Grüssen
Jenny und das Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14444,APPLICATION,2026-09-16 00:41:09.721171+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUNVZ2J5T1dBEAE,5.00,At first you may get restless with too much talk but You Owe It to all to take in every morsel. and the interaction with the magnificent animals is beyond words and photos. Support their efforts in every way possible,2019-07-25 05:30:00+05:30,7 years ago,,,"Dear Thomas,
Thank you for listening attentively when we describe how much is needed to be done for wildlife conservation and animal welfare at the beginning of the tour before you meet, and interact with, our wild animals.
We believe this introduction is an important aspect of our educational tour.
Then, there comes the fun of interacting with all the wild animals.
Thank you for recommending our tour.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14445,APPLICATION,2026-09-16 00:41:09.724546+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSUNVeUl5YUVnEAE,5.00,Expérience unique et inoubliable. Je suis heureux d'avoir pu apporter mon soutien à Jenny et sa fabuleuse équipe à poursuivre leur combat pour la protection des animaux sauvages. Keep going !,2019-09-17 05:30:00+05:30,7 years ago,A unique and unforgettable experience. I&#39;m happy to have been able to support Jenny and her fabulous team in their ongoing fight to protect wild animals. Keep going!,en,"Dear EJ,
Thank you for sharing our efforts concerning wildlife conservation and animal welfare through your support of Cheetah''s Rock.
Your recommendation to visit Cheetah''s Rock and your encouragement to continue our work is very welcome.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14449,APPLICATION,2026-09-16 00:41:09.738327+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURrdjZpRTRBRRAB,5.00,A great service for animal protection. A must visit while you are traveling in Zanzibar,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Amit,
Thank you for your appreciation of our work for our wild animals.
Your recommendation to visit Cheetah''s Rock is most welcome.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14450,APPLICATION,2026-09-16 00:41:09.741838+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChZDSUhNMG9nS0VJQ0FnSURrbjRXSVlnEAE,5.00,Amazing place where they do great job with all the animals they rescue!,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear guest.
Thank you for your big and generous praise.
All the best
Jenny and The Cheetah’s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14451,APPLICATION,2026-09-16 00:41:09.745094+05:30,,,f
ChIJ71H4OyPTXBgRefJN8NJ9AiY,ChdDSUhNMG9nS0VJQ0FnSURrd2Z2ZjBBRRAB,5.00,,2019-09-17 05:30:00+05:30,7 years ago,,,"Dear Alex
Thank you for your support.
All the best
Jenny and The Cheetah‘s Rock Team",2020-09-16 05:30:00+05:30,"Cheetah''s Rock, Cheetah''s Rock Kama/ Zanzibar TZ, 2344, Tanzania",Cheetah's Rock Kama/ Zanzibar TZ,14452,APPLICATION,2026-09-16 00:41:09.748697+05:30,,,f
